date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:43	13797/13797	---M--	200	added ('OK')	image/svg+xml	etag:%2235e5-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:44	106168/106168	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:00:34%20GMT	http://localhost/wordpress/meeting/alumni-diskuton-rreth-perkrahjes-te-studenteve/	C:/My%20Web%20Sites/oldds/localhost/wordpress/meeting/alumni-diskuton-rreth-perkrahjes-te-studenteve/index.html	(from http://localhost/wordpress/)
01:00:45	107136/107136	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:00:35%20GMT	http://localhost/wordpress/meeting/keshilli-akademik-vlereson-mbarevajtjen-e-procesit-mesimor-gjate-covid-19/	C:/My%20Web%20Sites/oldds/localhost/wordpress/meeting/keshilli-akademik-vlereson-mbarevajtjen-e-procesit-mesimor-gjate-covid-19/index.html	(from http://localhost/wordpress/)
01:00:45	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:46	296/296	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jun%202021%2023:00:45%20GMT	http://localhost/gallery-masonry/	C:/My%20Web%20Sites/oldds/localhost/gallery-masonry/index.html	(from http://localhost/wordpress/)
01:00:49	326/326	---M--	200	added ('OK')	text/html	etag:%22146-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:51	933/933	---M--	200	added ('OK')	image/png	etag:%223a5-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:52	106330/106330	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:00:43%20GMT	http://localhost/wordpress/meeting/rinia-dhe-she%cc%88ndeti-mendor-gjate%cc%88-covid-19/	C:/My%20Web%20Sites/oldds/localhost/wordpress/meeting/rinia-dhe-she%cc%88ndeti-mendor-gjate%cc%88-covid-19/index.html	(from http://localhost/wordpress/)
01:00:52	106242/106242	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:00:43%20GMT	http://localhost/wordpress/meeting/stadardi-i-orgjinalitetit-dhe-dukuria-e-plagjiatures/	C:/My%20Web%20Sites/oldds/localhost/wordpress/meeting/stadardi-i-orgjinalitetit-dhe-dukuria-e-plagjiatures/index.html	(from http://localhost/wordpress/)
01:00:53	109422/109422	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:00:45%20GMT	http://localhost/wordpress/register-for-conference/	C:/My%20Web%20Sites/oldds/localhost/wordpress/register-for-conference/index.html	(from http://localhost/wordpress/)
01:00:53	951/951	---M--	200	added ('OK')	image/png	etag:%223b7-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:53	938/938	---M--	200	added ('OK')	image/png	etag:%223aa-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:53	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:53	184/184	---M--	200	added ('OK')	image/png	etag:%22b8-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:53	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5914308248240%22	http://localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://localhost/wordpress/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8.3)
01:00:54	777/777	---M--	200	added ('OK')	image/svg+xml	etag:%22309-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/twitter.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/twitter.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:54	335/335	---M--	200	added ('OK')	image/svg+xml	etag:%2214f-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/external-link.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/external-link.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:54	474/474	---M--	200	added ('OK')	image/svg+xml	etag:%221da-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/facebook.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/facebook.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:54	530/530	---M--	200	added ('OK')	image/svg+xml	etag:%22212-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/googleplus.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/googleplus.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:55	666/666	---M--	200	added ('OK')	image/svg+xml	etag:%2229a-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/linkedin.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/linkedin.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:55	880/880	---M--	200	added ('OK')	image/svg+xml	etag:%22370-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/pinterest.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/pinterest.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:55	1211/1211	---M--	200	added ('OK')	image/svg+xml	etag:%224bb-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/whatsapp.svg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/share/whatsapp.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/css/simple-vertical-timeline.min.css?ver=5.5.5)
01:00:59	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free.eot?w118d	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free54e9.eot	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/style.css?ver=5.5.5)
01:01:00	21780/21780	---M--	200	added ('OK')	font/woff2	etag:%225514-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free.woff2?w118d	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free54e9.woff2	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/style.css?ver=5.5.5)
01:01:00	205847/205847	---M--	200	added ('OK')	image/svg+xml	etag:%2232417-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free.svg?w118d	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free54e9.svg	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/style.css?ver=5.5.5)
01:01:01	264/264	---M--	200	added ('OK')	image/png	etag:%22108-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/check.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/check.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:01	228/228	---M--	200	added ('OK')	image/png	etag:%22e4-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-gray.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-gray.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:02	279/279	---M--	200	added ('OK')	image/png	etag:%22117-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-blue.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-blue.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:02	277/277	---M--	200	added ('OK')	image/png	etag:%22115-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-red.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-red.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:02	287/287	---M--	200	added ('OK')	image/png	etag:%2211f-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-purple.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/bullets-purple.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:02	92/92	---M--	200	added ('OK')	image/png	etag:%225c-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/plus.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/plus.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:03	85/85	---M--	200	added ('OK')	image/png	etag:%2255-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/minus.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/minus.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:03	75/75	---M--	200	added ('OK')	image/png	etag:%224b-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/dotted.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/dotted.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:03	86/86	---M--	200	added ('OK')	image/png	etag:%2256-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/dashed.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/dashed.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:04	2799/2799	---M--	200	added ('OK')	image/png	etag:%22aef-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/double-line.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/double-line.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:04	55820/55820	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22da0c-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free.eot?	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Freed41d.eot	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/style.css?ver=5.5.5)
01:01:04	1299/1299	---M--	200	added ('OK')	image/png	etag:%22513-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/arrows.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/arrows.png	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:04	55696/55696	---M--	200	added ('OK')	font/woff	etag:%22d990-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free.woff?w118d	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free54e9.woff	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/style.css?ver=5.5.5)
01:01:05	8581/8581	---M--	200	added ('OK')	image/gif	etag:%222185-59169d5ac8480%22	http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/loader.gif	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/images/loader.gif	(from http://localhost/wordpress/wp-content/plugins/symple-shortcodes/shortcodes/css/symple_shortcodes_styles.css?ver=5.5.5)
01:01:07	55620/55620	---M--	200	added ('OK')	font/ttf	etag:%22d944-591a4b6420f80%22	http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free.ttf?w118d	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/fonts/Linearicons-Free54e9.ttf	(from http://localhost/wordpress/wp-content/plugins/simple-vertical-timeline/img/linearicons/style.css?ver=5.5.5)
01:01:18	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-594635ae232c0%22	http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/css/font-awesome.min.css?ver=6.5)
01:01:23	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-594635ae232c0%22	http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/css/font-awesome.min.css?ver=6.5)
01:01:23	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-594635ae232c0%22	http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/css/font-awesome.min.css?ver=6.5)
01:01:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-594635ae232c0%22	http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/css/font-awesome.min.css?ver=6.5)
01:01:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-594635ae232c0%22	http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/css/font-awesome.min.css?ver=6.5)
01:01:36	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211b01-5a623b4446280%22	http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont.eot?v=4.1.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont862f.eot	(from http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/css/font-awesome.min.css?ver=5.5.5)
01:01:43	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211b01-5a623b4446280%22	http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/css/font-awesome.min.css?ver=5.5.5)
01:01:48	91487/91487	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jun%202021%2023:01:44%20GMT	http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont.svg?v=4.1.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont.a4862f.delayed	(from http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/css/font-awesome.min.css?ver=5.5.5)
01:01:49	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-594635ae232c0%22	http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://localhost/wordpress/wp-content/plugins/wonderplugin-tabs-trial/font-awesome/css/font-awesome.min.css?ver=6.5)
01:01:49	83760/83760	---M--	200	added ('OK')	font/woff	etag:%2214730-5a623b4446280%22	http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont.woff?v=4.1.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont862f.woff	(from http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/css/font-awesome.min.css?ver=5.5.5)
01:01:49	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-59c41c1930b80%22	http://localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/ajax-loader.gif	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/ajax-loader.gif	(from http://localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/slick.css?ver=1.3.3)
01:01:49	1177/1177	---M--	200	added ('OK')	image/png	etag:%22499-59c41c1930b80%22	http://localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/arrow-right.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/arrow-right.png	(from http://localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/slick-slider-style.css?ver=1.3.3)
01:01:49	1175/1175	---M--	200	added ('OK')	image/png	etag:%22497-59c41c1930b80%22	http://localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/arrow-left.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/arrow-left.png	(from http://localhost/wordpress/wp-content/plugins/timeline-and-history-slider/assets/css/slick-slider-style.css?ver=1.3.3)
01:01:53	91247/91247	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jun%202021%2023:01:49%20GMT	http://localhost/wordpress/wp-content/plugins/timetable/images/arrows-ffffff.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/arrows-ffffff.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/superfish.css?ver=5.5.5)
01:01:57	91205/91205	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jun%202021%2023:01:53%20GMT	http://localhost/wordpress/wp-content/plugins/timetable/images/shadow.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/shadow.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/superfish.css?ver=5.5.5)
01:01:57	1099/1099	---M--	200	added ('OK')	image/png	etag:%2244b-5914309096400%22	http://localhost/wordpress/wp-content/plugins/timetable/images/arrow_menu_expand.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/arrow_menu_expand.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/style.css?ver=5.5.5)
01:01:58	1036/1036	---M--	200	added ('OK')	image/png	etag:%2240c-5914309096400%22	http://localhost/wordpress/wp-content/plugins/timetable/images/bullet.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/bullet.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/event_template.css?ver=5.5.5)
01:01:58	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5914309096400%22	http://localhost/wordpress/wp-content/plugins/timetable/images/arrow_widget_expand.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/arrow_widget_expand.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/event_template.css?ver=5.5.5)
01:01:58	1046/1046	---M--	200	added ('OK')	image/png	etag:%22416-5914309096400%22	http://localhost/wordpress/wp-content/plugins/timetable/images/calendar.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/calendar.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/event_template.css?ver=5.5.5)
01:01:58	141564/141564	---M--	200	added ('OK')	font/ttf	etag:%22228fc-5a623b4446280%22	http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont.ttf?v=4.1.0	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/fonts/fontawesome-webfont862f.ttf	(from http://localhost/wordpress/wp-content/plugins/team-builder/assets/css/font-awesome/css/font-awesome.min.css?ver=5.5.5)
01:01:58	1060/1060	---M--	200	added ('OK')	image/png	etag:%22424-5914309096400%22	http://localhost/wordpress/wp-content/plugins/timetable/images/arrow_scroll_up.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/arrow_scroll_up.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/event_template.css?ver=5.5.5)
01:01:58	1071/1071	---M--	200	added ('OK')	image/png	etag:%2242f-5914309096400%22	http://localhost/wordpress/wp-content/plugins/timetable/images/arrow_scroll_down.png	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/plugins/timetable/images/arrow_scroll_down.png	(from http://localhost/wordpress/wp-content/plugins/timetable/style/event_template.css?ver=5.5.5)
01:02:00	139576/139576	---M--	200	added ('OK')	image/svg+xml	etag:%2222138-59142d5e55980%22	http://localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/fonts/stm-icon.svg?xmh3ky	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/fonts/stm-icon6184.svg	(from http://localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/style.css?ver=3.0)
01:02:02	33764/33764	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2283e4-59142d5e55980%22	http://localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/fonts/stm-icon.eot?xmh3ky	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/fonts/stm-icon6184.eot	(from http://localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/style.css?ver=3.0)
01:02:05	33596/33596	---M--	200	added ('OK')	font/ttf	etag:%22833c-59142d5e55980%22	http://localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/fonts/stm-icon.ttf?xmh3ky	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/fonts/stm-icon6184.ttf	(from http://localhost/wordpress/wp-content/themes/smarty/assets/fonts/stm-icon/style.css?ver=3.0)
